DISTRICT,DD200AC01218R,DD200AC01318R,DD200AC01S18R,DD200AM01218R,DD200AM01318R,DD200AM01S18R,DD200AR01218R,DD200AR01318R,DD200AR01S18R,DD200AS01218R,DD200AS01318R,DD200AS01S18R,DD200AW01218R,DD200AW01318R,DD200AW01S18R,DD300AC01218R,DD300AC01318R,DD300AC01S18R,DD300AM01218R,DD300AM01318R,DD300AM01S18R,DD300AR01218R,DD300AR01318R,DD300AR01S18R,DD300AS01218R,DD300AS01318R,DD300AS01S18R,DD300AW01218R,DD300AW01318R,DD300AW01S18R,DD400AC01218R,DD400AC01318R,DD400AC01S18R,DD400AM01218R,DD400AM01318R,DD400AM01S18R,DD400AR01218R,DD400AR01318R,DD400AR01S18R,DD400AS01218R,DD400AS01318R,DD400AS01S18R,DD400AW01218R,DD400AW01318R,DD400AW01S18R,DDA00AC01218R,DDA00AC01318R,DDA00AC01S18R,DDA00AM01218R,DDA00AM01318R,DDA00AM01S18R,DDA00AR01218R,DDA00AR01318R,DDA00AR01S18R,DDA00AS01218R,DDA00AS01318R,DDA00AS01S18R,DDA00AW01218R,DDA00AW01318R,DDA00AW01S18R,DDB00AC01218R,DDB00AC01318R,DDB00AC01S18R,DDB00AM01218R,DDB00AM01318R,DDB00AM01S18R,DDB00AR01218R,DDB00AR01318R,DDB00AR01S18R,DDB00AS01218R,DDB00AS01318R,DDB00AS01S18R,DDB00AW01218R,DDB00AW01318R,DDB00AW01S18R,DDE00AC01218R,DDE00AC01318R,DDE00AC01S18R,DDE00AM01218R,DDE00AM01318R,DDE00AM01S18R,DDE00AR01218R,DDE00AR01318R,DDE00AR01S18R,DDE00AS01218R,DDE00AS01318R,DDE00AS01S18R,DDE00AW01218R,DDE00AW01318R,DDE00AW01S18R,DDF00AC01218R,DDF00AC01318R,DDF00AC01S18R,DDF00AM01218R,DDF00AM01318R,DDF00AM01S18R,DDF00AR01218R,DDF00AR01318R,DDF00AR01S18R,DDF00AS01218R,DDF00AS01318R,DDF00AS01S18R,DDF00AW01218R,DDF00AW01318R,DDF00AW01S18R,DDH00AC01218R,DDH00AC01318R,DDH00AC01S18R,DDH00AM01218R,DDH00AM01318R,DDH00AM01S18R,DDH00AR01218R,DDH00AR01318R,DDH00AR01S18R,DDH00AS01218R,DDH00AS01318R,DDH00AS01S18R,DDH00AW01218R,DDH00AW01318R,DDH00AW01S18R,DDI00AC01218R,DDI00AC01318R,DDI00AC01S18R,DDI00AM01218R,DDI00AM01318R,DDI00AM01S18R,DDI00AR01218R,DDI00AR01318R,DDI00AR01S18R,DDI00AS01218R,DDI00AS01318R,DDI00AS01S18R,DDI00AW01218R,DDI00AW01318R,DDI00AW01S18R,DDL00AC01218R,DDL00AC01318R,DDL00AC01S18R,DDL00AM01218R,DDL00AM01318R,DDL00AM01S18R,DDL00AR01218R,DDL00AR01318R,DDL00AR01S18R,DDL00AS01218R,DDL00AS01318R,DDL00AS01S18R,DDL00AW01218R,DDL00AW01318R,DDL00AW01S18R,DDM00AC01218R,DDM00AC01318R,DDM00AC01S18R,DDM00AM01218R,DDM00AM01318R,DDM00AM01S18R,DDM00AR01218R,DDM00AR01318R,DDM00AR01S18R,DDM00AS01218R,DDM00AS01318R,DDM00AS01S18R,DDM00AW01218R,DDM00AW01318R,DDM00AW01S18R,DDR00AC01218R,DDR00AC01318R,DDR00AC01S18R,DDR00AM01218R,DDR00AM01318R,DDR00AM01S18R,DDR00AR01218R,DDR00AR01318R,DDR00AR01S18R,DDR00AS01218R,DDR00AS01318R,DDR00AS01S18R,DDR00AW01218R,DDR00AW01318R,DDR00AW01S18R,DDS00AC01218R,DDS00AC01318R,DDS00AC01S18R,DDS00AM01218R,DDS00AM01318R,DDS00AM01S18R,DDS00AR01218R,DDS00AR01318R,DDS00AR01S18R,DDS00AS01218R,DDS00AS01318R,DDS00AS01S18R,DDS00AW01218R,DDS00AW01318R,DDS00AW01S18R,DDW00AC01218R,DDW00AC01318R,DDW00AC01S18R,DDW00AM01218R,DDW00AM01318R,DDW00AM01S18R,DDW00AR01218R,DDW00AR01318R,DDW00AR01S18R,DDW00AS01218R,DDW00AS01318R,DDW00AS01S18R,DDW00AW01218R,DDW00AW01318R,DDW00AW01S18R
"101845",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,77,49,91,80,51,88,69,31,84,73,49,90,70,25,90,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,22,84,53,24,83,44,14,74,51,27,79,34,9,65,37,10,71,31,9,71,31,10,66,38,18,65,26,5,58,56,21,84,53,24,83,43,13,74,51,27,79,33,9,64,56,21,85,56,27,85,50,17,79,52,28,80,43,14,73,59,23,85,56,26,85,46,14,75,53,28,81,36,10,66,-1,-1,-1,47,19,88,37,16,76,32,20,72,-1,-1,-1,25,4,62,30,8,69,14,3,47,16,3,48,14,1,39,57,23,83,50,21,81,39,10,70,50,27,78,25,5,57,38,8,73,36,11,73,24,4,60,31,11,64,16,2,47,15,3,46,15,5,41,10,2,26,18,6,37,11,4,20,54,26,87,50,22,83,38,12,73,56,27,81,-1,-1,-1
"101846",-1,-1,-1,61,44,83,55,23,82,-1,-1,-1,-1,-1,-1,66,27,91,79,54,95,67,36,90,77,49,89,62,30,82,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,48,14,81,56,28,86,47,17,77,57,31,82,41,9,67,45,12,81,52,25,83,50,20,79,50,21,81,48,10,72,45,13,80,54,26,84,44,16,76,53,27,80,37,7,65,45,12,79,56,28,87,50,19,81,52,29,80,45,11,75,45,13,79,54,24,85,42,13,74,54,30,81,31,4,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,35,10,75,19,6,55,-1,-1,-1,16,3,43,52,16,84,57,28,84,44,15,74,62,33,85,37,8,61,34,8,74,47,19,82,35,10,70,44,19,76,29,7,58,23,6,51,27,12,53,24,9,42,41,15,56,-1,-1,-1,52,12,86,62,36,89,49,12,77,67,39,94,-1,-1,-1
"101847",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38,17,79,45,18,86,50,22,83,57,37,100,46,15,76,38,17,80,45,17,86,50,22,83,57,37,100,46,14,76,33,13,77,42,16,85,46,20,81,45,40,100,40,10,74,31,15,77,46,18,84,50,21,84,60,40,100,42,17,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,45,18,82,45,17,90,49,23,82,53,33,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"101849",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,59,19,89,50,25,85,.,.,.,-1,-1,-1,-1,-1,-1,54,20,84,53,25,84,.,.,.,-1,-1,-1,-1,-1,-1,59,18,88,49,26,86,.,.,.,-1,-1,-1,-1,-1,-1,56,20,86,48,20,84,.,.,.,-1,-1,-1,-1,-1,-1,67,17,94,48,22,89,.,.,.,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,62,14,93,45,18,88,.,.,.,-1,-1,-1,-1,-1,-1,64,17,93,55,33,88,.,.,.,-1,-1,-1,-1,-1,-1,48,11,85,39,15,80,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.
"101853",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,50,30,75,-1,-1,-1,.,.,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,27,9,63,42,17,72,29,13,59,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,27,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,9,64,41,16,71,28,13,59,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,16,72,32,15,65,-1,-1,-1,-1,-1,-1,28,8,67,41,15,72,29,13,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,36,15,68,19,7,48,-1,-1,-1,-1,-1,-1,32,11,63,42,17,72,26,11,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,12,64,19,8,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1
"101855",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,34,10,72,30,14,69,.,.,.,-1,-1,-1,-1,-1,-1,35,10,69,29,13,71,.,.,.,-1,-1,-1,-1,-1,-1,36,10,74,32,15,70,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,11,80,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,34,14,66,30,16,59,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.
"101856",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,24,5,59,30,9,72,22,8,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,24,6,57,29,9,71,22,8,59,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,8,63,23,9,60,-1,-1,-1,-1,-1,-1,23,5,58,30,9,72,22,8,59,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,18,4,65,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,10,65,34,10,80,22,8,59,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,5,67,15,5,52,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"101858",57,22,83,56,32,88,63,24,87,78,50,94,-1,-1,-1,75,35,93,84,63,98,75,47,92,84,55,97,75,39,93,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,46,17,79,55,30,86,54,25,81,60,36,84,43,13,69,39,13,78,49,23,81,49,21,79,55,34,82,40,9,68,39,11,75,48,23,82,47,19,77,53,29,80,36,9,63,46,17,80,55,28,86,57,27,84,59,34,84,48,15,73,40,11,76,48,22,83,47,19,77,54,28,79,34,8,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,2,57,34,10,73,22,8,59,23,7,56,-1,-1,-1,47,17,78,56,32,85,50,23,78,61,38,84,39,11,65,27,5,69,41,15,79,35,12,70,39,15,73,24,4,55,25,7,48,24,10,55,23,8,38,33,14,49,-1,-1,-1,48,22,76,60,33,88,58,28,85,58,38,87,47,11,73
"101859",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,59,37,89,57,29,86,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,52,26,89,44,22,78,50,27,82,41,21,65,31,8,73,-1,-1,-1,48,20,78,59,33,91,-1,-1,-1,-1,-1,-1,52,28,88,43,22,76,48,26,81,41,22,66,30,9,71,41,24,79,42,19,78,51,30,82,-1,-1,-1,-1,-1,-1,53,29,91,36,18,74,44,23,77,33,21,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,30,10,73,32,16,71,-1,-1,-1,-1,-1,-1,62,28,97,46,25,78,49,24,82,-1,-1,-1,-1,-1,-1,39,21,79,33,14,72,34,19,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"101861",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,.,.,.,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,22,5,68,36,13,76,40,15,79,-1,-1,-1,35,6,64,22,5,71,35,12,76,38,14,79,-1,-1,-1,35,5,65,20,6,65,31,10,75,36,12,78,-1,-1,-1,-1,-1,-1,20,6,71,36,15,77,45,18,83,-1,-1,-1,37,8,71,-1,-1,-1,45,20,82,51,19,84,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,11,76,35,13,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,6,67,28,7,71,-1,-1,-1,26,5,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1
"101862",80,50,100,76,59,92,80,40,92,86,79,100,64,40,88,73,43,94,88,66,99,78,44,94,70,44,89,77,34,91,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,63,32,90,73,48,94,70,36,91,59,38,84,64,25,84,56,24,86,67,42,91,70,38,91,52,34,78,65,25,85,56,25,89,68,42,92,66,32,88,54,32,80,62,22,79,62,30,91,74,49,94,74,40,93,58,37,85,69,31,88,52,23,85,61,31,90,61,23,87,50,30,81,50,12,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,47,21,86,33,13,71,-1,-1,-1,-1,-1,-1,63,34,89,71,47,93,67,32,89,60,39,83,60,20,80,44,17,83,61,36,89,54,24,83,40,18,73,57,14,78,33,14,58,34,18,68,30,9,57,31,17,60,26,13,41,66,32,93,71,46,95,67,33,90,53,33,85,61,26,84
"101864",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36,11,70,22,4,62,29,12,64,-1,-1,-1,-1,-1,-1,38,12,73,21,4,63,29,12,63,-1,-1,-1,-1,-1,-1,36,11,68,21,3,61,28,11,63,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,4,63,31,10,64,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,15,63,-1,-1,-1,-1,-1,-1,30,10,66,-1,-1,-1,20,5,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"101868",.,.,.,.,.,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,16,3,43,19,6,52,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,3,41,16,6,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,3,44,19,7,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,4,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,14,2,41,21,5,52,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,2,39,16,5,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.
"101870",.,.,.,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,48,13,84,62,22,94,61,31,95,-1,-1,-1,62,26,87,-1,-1,-1,61,30,87,52,30,91,-1,-1,-1,-1,-1,-1,-1,-1,-1,66,29,93,64,30,96,-1,-1,-1,70,33,93,-1,-1,-1,61,21,95,63,27,95,-1,-1,-1,70,24,94,44,12,85,62,21,95,60,29,95,-1,-1,-1,63,28,87,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,52,10,92,46,14,95,.,.,.,-1,-1,-1,66,21,100,63,24,93,58,35,94,-1,-1,-1,51,30,78,-1,-1,-1,51,14,91,51,22,91,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,71,57,93,.,.,.,-1,-1,-1
"101871",.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,16,5,45,28,14,52,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,9,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,6,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,16,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,13,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"101902",43,16,72,38,10,72,43,19,70,43,15,75,-1,-1,-1,73,40,88,74,48,93,57,30,81,73,50,90,55,16,83,38,19,85,47,25,82,30,16,65,-1,-1,-1,-1,-1,-1,35,10,70,40,15,77,31,9,64,41,19,70,25,5,54,27,7,65,28,9,68,27,7,58,36,14,68,20,4,47,34,10,70,40,15,77,31,9,64,40,18,69,25,4,54,35,10,72,42,16,80,36,11,69,41,18,72,31,6,61,36,10,72,43,17,80,32,10,65,41,20,70,26,5,56,-1,-1,-1,44,19,69,32,16,68,-1,-1,-1,-1,-1,-1,12,2,49,29,10,71,13,3,44,12,3,39,11,1,36,35,11,69,38,14,75,27,8,59,41,20,68,20,3,48,22,3,62,28,8,71,18,3,53,30,10,61,12,1,39,19,4,39,22,6,43,18,4,29,25,5,41,16,5,23,39,17,68,44,17,77,42,14,68,48,23,69,36,6,55
"101903",65,26,75,39,21,77,51,28,77,56,40,80,47,17,66,68,40,86,72,48,90,55,27,77,66,39,87,52,24,73,70,48,87,50,34,81,41,21,69,-1,-1,-1,-1,-1,-1,39,15,70,41,18,74,37,14,65,45,23,71,33,10,57,37,12,71,37,15,72,38,14,68,45,22,71,34,9,59,38,14,70,39,17,73,35,13,64,43,22,69,31,9,55,40,15,72,42,19,76,41,16,70,45,21,73,38,13,62,33,11,66,37,15,72,32,10,61,40,19,66,27,7,52,30,11,62,32,15,72,27,11,49,-1,-1,-1,30,10,51,16,4,50,31,12,66,18,7,46,14,4,40,18,4,41,38,15,68,39,18,72,33,11,61,46,25,69,28,7,51,33,10,67,36,14,72,30,8,61,35,13,64,26,6,51,29,9,46,29,13,50,32,12,45,30,15,47,24,9,32,40,19,64,40,17,70,38,17,65,49,29,71,38,7,58
"101905",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,71,43,90,75,50,98,56,27,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,17,79,46,20,83,37,12,69,42,18,74,31,4,58,39,10,75,34,15,77,33,9,66,43,22,71,36,6,55,44,16,78,45,19,82,36,11,68,41,17,73,30,4,57,45,16,79,48,21,84,42,14,75,42,16,74,38,5,66,46,17,79,48,20,84,37,12,70,42,17,74,30,4,59,-1,-1,-1,53,25,86,32,9,65,-1,-1,-1,-1,-1,-1,23,5,61,37,15,79,17,5,52,19,4,48,17,2,41,46,17,78,45,19,82,33,10,64,43,19,75,25,4,51,29,6,68,37,14,78,23,6,57,27,6,60,19,2,45,21,5,47,25,9,58,21,5,37,23,3,48,-1,-1,-1,51,20,78,46,20,82,42,13,73,43,21,78,-1,-1,-1
"101906",59,19,89,48,16,80,49,19,82,-1,-1,-1,-1,-1,-1,-1,-1,-1,82,45,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,52,21,82,52,22,85,42,15,73,34,19,65,37,10,63,37,14,71,41,17,77,32,10,65,29,17,53,31,5,53,40,14,76,46,17,82,33,10,67,26,14,56,29,6,56,53,21,84,54,23,86,48,18,79,36,20,69,43,13,71,43,15,80,51,20,86,37,12,70,32,16,59,34,7,59,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,4,70,40,12,80,18,4,54,-1,-1,-1,-1,-1,-1,52,21,81,51,21,85,36,12,68,31,19,61,31,7,55,33,7,72,37,9,78,22,5,58,17,7,51,17,2,39,19,8,49,25,7,62,18,5,36,-1,-1,-1,-1,-1,-1,65,30,88,57,26,88,49,19,79,37,23,74,42,14,68
"101907",73,45,92,67,40,90,67,34,88,71,57,90,55,22,79,86,60,97,86,64,97,77,46,92,85,68,96,73,35,89,70,52,96,72,35,95,57,23,89,80,73,87,-1,-1,-1,63,32,88,57,31,86,55,25,81,66,45,87,46,14,71,49,18,80,43,17,78,42,15,72,56,32,80,35,8,62,51,20,83,46,20,81,43,16,74,55,32,80,33,7,61,63,31,89,58,31,87,60,28,85,67,44,87,52,18,77,55,22,85,50,22,83,46,18,77,58,35,83,36,8,64,53,27,87,43,20,76,41,16,67,63,43,78,-1,-1,-1,18,4,60,24,7,66,13,3,46,19,6,49,8,1,27,63,32,87,57,31,85,50,21,77,66,45,86,40,11,65,34,8,75,34,11,74,27,7,64,34,14,68,16,2,44,32,8,62,32,10,63,25,7,45,34,11,58,20,4,32,80,49,96,73,44,93,71,37,91,79,60,94,61,21,83
"101908",81,50,92,57,35,90,57,27,87,49,33,77,50,28,72,91,53,100,96,79,98,80,34,92,87,52,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,34,90,60,30,89,51,19,80,56,29,81,48,16,75,45,14,80,38,15,78,32,10,67,44,14,69,-1,-1,-1,57,22,85,51,22,85,40,12,73,46,21,75,35,10,65,68,34,91,61,31,90,56,23,83,53,26,80,56,22,81,62,27,86,56,26,87,45,15,76,53,24,79,41,13,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,8,68,42,17,82,23,7,57,18,4,52,-1,-1,-1,68,34,89,60,29,89,46,16,77,58,32,83,40,11,70,41,11,77,38,13,79,25,5,61,30,9,60,17,4,48,31,9,60,31,11,66,20,6,42,27,8,57,40,14,46,76,44,95,68,36,93,60,26,86,61,36,85,61,22,84
"101910",52,17,83,43,20,91,47,16,81,58,37,79,-1,-1,-1,74,65,87,85,59,95,69,40,92,77,64,95,79,38,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,15,80,50,21,84,40,13,72,45,22,71,37,9,64,38,10,79,45,16,82,37,11,70,45,23,69,37,7,64,43,14,79,49,20,83,38,12,71,43,20,69,35,8,62,45,15,82,52,23,86,45,16,78,46,22,72,43,11,73,46,16,80,51,22,84,40,13,72,44,21,71,36,9,63,-1,-1,-1,31,23,85,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,5,61,41,15,79,22,7,57,16,4,45,23,4,51,45,16,78,48,20,82,34,10,67,44,23,70,31,7,55,30,6,71,39,14,78,26,6,62,34,13,63,23,4,51,19,4,47,24,6,56,17,3,35,17,5,36,15,3,21,55,22,86,55,26,85,44,17,73,49,28,77,45,16,67
"101911",52,27,82,48,21,79,47,18,77,57,27,81,31,10,58,70,41,94,80,55,94,63,36,85,73,51,94,65,25,85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,18,78,43,18,78,38,14,69,48,26,76,35,9,60,39,11,71,33,11,71,32,10,62,41,20,73,27,5,54,42,15,75,40,15,76,34,11,66,44,22,72,30,7,56,46,17,80,45,19,81,44,17,75,46,23,77,40,11,68,44,16,77,43,17,78,36,13,68,46,24,74,34,8,59,-1,-1,-1,43,25,79,34,13,63,-1,-1,-1,-1,-1,-1,15,3,52,25,8,65,11,3,43,13,4,41,-1,-1,-1,47,18,76,41,17,76,34,11,64,50,29,75,29,7,53,26,6,65,25,7,66,17,4,52,26,10,60,15,2,39,20,6,43,19,5,44,17,4,33,21,7,40,12,2,20,59,25,85,50,23,83,49,21,78,60,37,83,41,13,67
"101912",63,38,86,64,42,87,68,42,87,60,42,78,63,34,83,80,61,92,85,68,95,77,53,89,78,65,91,78,48,90,66,34,80,61,30,82,55,34,72,61,29,79,59,32,86,41,18,72,45,23,76,40,18,66,45,25,72,36,12,59,31,10,65,32,13,67,31,12,59,37,17,65,27,6,51,35,13,68,40,18,73,34,13,62,40,20,68,30,7,53,41,17,73,46,23,78,44,20,71,44,24,73,41,14,64,38,14,71,44,21,76,37,14,64,43,22,71,32,9,56,42,15,68,43,23,80,44,14,66,48,29,79,-1,-1,-1,18,5,54,35,16,70,21,8,49,12,4,41,21,5,42,41,18,70,44,22,73,36,15,62,46,27,71,31,9,53,27,7,62,33,14,68,25,8,55,33,14,63,21,5,44,22,8,42,24,10,45,22,8,34,27,11,44,21,8,27,71,44,90,69,44,89,73,44,89,71,51,89,68,33,84
